timestamp,determinand,units,Operator,result,Latitude,Longitude
25/11/2020 11:57:00,E.coli,/100ml,,0,55.721999,-2.0641926
25/11/2020 10:48:00,E.coli,/100ml,,0,55.73145,-2.0476003
25/11/2020 11:30:00,E.coli,/100ml,,0,54.520786,-1.6057932
25/11/2020 11:31:00,E.coli,/100ml,,0,55.724798,-2.0730962
25/11/2020 07:53:00,E.coli,/100ml,,800,54.837556,-1.5317023
25/11/2020 11:50:00,E.coli,/100ml,,750,55.345911,-1.6288986
25/11/2020 15:55:00,E.coli,/100ml,,50,54.99968,-1.8842609
25/11/2020 15:55:00,phosphorus (total),ug/l P,,39,54.99968,-1.8842609
25/11/2020 08:37:00,E.coli,/100ml,,10,54.55989,-1.9839162
25/11/2020 08:37:00,phosphorus (total),ug/l P,,18,54.55989,-1.9839162
25/11/2020 12:10:00,E.coli,/100ml,,0,55.731495,-2.0475047
25/11/2020 10:21:00,E.coli,/100ml,,0,55.73145,-2.0476003
25/11/2020 11:39:00,E.coli,/100ml,,0,55.724897,-2.073002
26/11/2020 13:50:00,E.coli,/100ml,,50,54.984881,-1.85266
26/11/2020 11:15:00,E.coli,/100ml,<,10,54.81356,-2.304528
26/11/2020 10:50:00,E.coli,/100ml,,50,54.520786,-1.6057932
26/11/2020 13:04:00,E.coli,/100ml,,0,54.802831,-2.2357827
26/11/2020 13:02:00,E.coli,/100ml,,0,55.296494,-1.9517966
27/11/2020 12:54:00,E.coli,/100ml,,0,55.556799,-1.9588039
27/11/2020 09:56:00,E.coli,/100ml,,20,54.851088,-1.9006964
30/11/2020 10:18:00,E.coli,/100ml,,0,55.73145,-2.0476003
30/11/2020 09:32:00,E.coli,/100ml,,20,54.748787,-2.2304038
04/12/2020 12:29:00,E.coli,/100ml,,0,55.731396,-2.0473931
01/12/2020 12:09:00,E.coli,/100ml,,100,54.984881,-1.85266
01/12/2020 12:09:00,phosphorus (total),ug/l P,,27,54.984881,-1.85266
01/12/2020 11:29:00,E.coli,/100ml,<,10,54.81356,-2.304528
01/12/2020 10:45:00,E.coli,/100ml,,0,54.520786,-1.6057932
01/12/2020 12:33:00,E.coli,/100ml,,0,54.802831,-2.2357827
01/12/2020 11:07:00,E.coli,/100ml,,3,55.296341,-1.9509778
02/12/2020 09:47:00,E.coli,/100ml,,10,54.817997,-1.9202919
02/12/2020 08:51:00,E.coli,/100ml,,30,54.817997,-1.9202919
02/12/2020 09:14:00,E.coli,/100ml,,20,54.817997,-1.9202919
02/12/2020 12:59:00,E.coli,/100ml,,0,55.556879,-1.9587881
02/12/2020 11:03:00,E.coli,/100ml,<,10,55.229087,-2.166372
02/12/2020 12:09:00,E.coli,/100ml,<,10,55.278136,-2.2652283
02/12/2020 10:40:00,E.coli,/100ml,,0,55.079477,-2.3205181
03/12/2020 12:35:00,E.coli,/100ml,,0,55.556879,-1.9587881
03/12/2020 11:01:00,E.coli,/100ml,<,10,54.850926,-1.900214
04/12/2020 09:10:00,E.coli,/100ml,<,10,55.077183,-2.1418863
04/12/2020 10:44:00,E.coli,/100ml,,20,55.231858,-1.91579
04/12/2020 12:13:00,E.coli,/100ml,,0,55.721999,-2.0641926
04/12/2020 10:39:00,E.coli,/100ml,,0,55.705399,-2.0871908
04/12/2020 11:45:00,E.coli,/100ml,,0,54.520786,-1.6057932
04/12/2020 11:56:00,E.coli,/100ml,,0,55.724798,-2.0730973
04/12/2020 08:15:00,E.coli,/100ml,,10100,54.837556,-1.5317023
04/12/2020 08:15:00,phosphorus (total),ug/l P,,250,54.837556,-1.5317023
04/12/2020 14:19:00,E.coli,/100ml,,3400,55.345911,-1.6288986
04/12/2020 10:39:00,E.coli,/100ml,,200,54.99968,-1.8842609
04/12/2020 10:12:00,E.coli,/100ml,,10,54.55989,-1.9839162
04/12/2020 10:24:00,E.coli,/100ml,,0,55.691697,-2.0985974
04/12/2020 11:52:00,E.coli,/100ml,,0,55.724798,-2.0730973
07/12/2020 11:47:00,E.coli,/100ml,,450,54.984881,-1.85266
07/12/2020 11:41:00,E.coli,/100ml,<,10,54.81356,-2.304528
07/12/2020 10:30:00,E.coli,/100ml,,300,54.520786,-1.6057932
07/12/2020 13:09:00,E.coli,/100ml,,0,54.802831,-2.2357827
07/12/2020 11:00:00,E.coli,/100ml,,10,54.55989,-1.9839162
07/12/2020 11:00:00,phosphorus (total),ug/l P,,14,54.55989,-1.9839162
07/12/2020 10:40:00,E.coli,/100ml,,10,54.55989,-1.9839162
07/12/2020 10:40:00,phosphorus (total),ug/l P,<,12,54.55989,-1.9839162
17/12/2020 11:42:00,E.coli,/100ml,,50,54.55989,-1.9839162
17/12/2020 11:42:00,phosphorus (total),ug/l P,<,12,54.55989,-1.9839162
07/12/2020 11:11:00,E.coli,/100ml,,0,55.296494,-1.9517966
08/12/2020 10:32:00,E.coli,/100ml,,0,55.556799,-1.9588039
08/12/2020 09:50:00,E.coli,/100ml,<,10,54.850926,-1.900214
08/12/2020 09:50:00,phosphorus (total),ug/l P,,30,54.850926,-1.900214
09/12/2020 13:27:00,E.coli,/100ml,,0,55.721999,-2.0641926
09/12/2020 09:09:00,E.coli,/100ml,,10,54.748787,-2.2304038
09/12/2020 13:44:00,E.coli,/100ml,,0,55.731396,-2.0475048
10/12/2020 09:20:00,E.coli,/100ml,,50,55.077183,-2.1418863
10/12/2020 09:20:00,phosphorus (total),ug/l P,<,12,55.077183,-2.1418863
10/12/2020 13:24:00,E.coli,/100ml,,50,55.231858,-1.91579
10/12/2020 10:31:00,E.coli,/100ml,,0,55.73145,-2.0476003
10/12/2020 11:40:00,E.coli,/100ml,,0,55.73145,-2.0476003
10/12/2020 11:40:00,E.coli,/100ml,,0,54.520786,-1.6057932
10/12/2020 10:42:00,E.coli,/100ml,,0,55.73145,-2.0476003
10/12/2020 07:50:00,E.coli,/100ml,,3600,54.837588,-1.533102
10/12/2020 12:05:00,E.coli,/100ml,,500,55.345911,-1.6288986
10/12/2020 12:05:00,phosphorus (total),ug/l P,,34,55.345911,-1.6288986
10/12/2020 12:24:00,E.coli,/100ml,,270,54.99968,-1.8842609
10/12/2020 12:00:00,E.coli,/100ml,,10,54.55989,-1.9839162
10/12/2020 10:14:00,E.coli,/100ml,,0,55.73145,-2.0476003
10/12/2020 11:50:00,E.coli,/100ml,,0,55.73145,-2.0476003
10/12/2020 10:40:00,E.coli,/100ml,,0,55.73145,-2.0476003
11/12/2020 10:10:00,E.coli,/100ml,<,10,54.817997,-1.9202919
11/12/2020 09:15:00,E.coli,/100ml,,10,54.817997,-1.9202919
11/12/2020 09:52:00,E.coli,/100ml,,20,54.817997,-1.9202919
08/12/2020 09:50:00,E.coli,/100ml,,0,55.547996,-1.9438046
11/12/2020 11:53:00,E.coli,/100ml,,80,55.229087,-2.166372
11/12/2020 13:03:00,E.coli,/100ml,,30,55.278136,-2.2652283
11/12/2020 13:03:00,phosphorus (total),ug/l P,<,12,55.278136,-2.2652283
11/12/2020 11:08:00,E.coli,/100ml,,0,55.079477,-2.3205181
14/12/2020 10:11:00,E.coli,/100ml,,0,55.556879,-1.9587881
14/12/2020 10:05:00,E.coli,/100ml,,30,54.850926,-1.900214
14/12/2020 09:20:00,E.coli,/100ml,,1010,54.55989,-1.9839162
14/12/2020 09:20:00,phosphorus (total),ug/l P,,31,54.55989,-1.9839162
15/12/2020 09:17:00,E.coli,/100ml,,30,55.077183,-2.1418863
15/12/2020 10:45:00,E.coli,/100ml,,30,55.231858,-1.91579
15/12/2020 11:03:00,E.coli,/100ml,,0,55.73145,-2.0476003
15/12/2020 12:26:00,E.coli,/100ml,,0,55.73145,-2.0476003
15/12/2020 11:32:00,E.coli,/100ml,,0,54.520831,-1.6058088
15/12/2020 11:36:00,E.coli,/100ml,,0,55.73145,-2.0476003
15/12/2020 07:50:00,E.coli,/100ml,,5900,54.837556,-1.5317023
15/12/2020 11:31:00,E.coli,/100ml,,400,55.345911,-1.6288986
15/12/2020 10:43:00,E.coli,/100ml,,80,54.99968,-1.8842609
15/12/2020 10:30:00,E.coli,/100ml,,20,54.55989,-1.9839162
15/12/2020 10:53:00,E.coli,/100ml,,0,55.73145,-2.0476003
15/12/2020 12:48:00,E.coli,/100ml,,0,55.73145,-2.0476003
15/12/2020 11:26:00,E.coli,/100ml,,0,55.73145,-2.0476003
16/12/2020 13:55:00,E.coli,/100ml,,50,54.984881,-1.85266
16/12/2020 14:18:00,E.coli,/100ml,,210,54.81356,-2.304528
16/12/2020 14:18:00,phosphorus (total),ug/l P,<,12,54.81356,-2.304528
16/12/2020 11:47:00,E.coli,/100ml,<,50,54.520831,-1.6058088
16/12/2020 11:47:00,phosphorus (total),ug/l P,,27,54.520831,-1.6058088
16/12/2020 11:51:00,E.coli,/100ml,,0,54.802831,-2.2357827
16/12/2020 11:38:00,E.coli,/100ml,,0,55.296494,-1.9517966
17/12/2020 10:48:00,E.coli,/100ml,,20,54.816785,-1.9227063
17/12/2020 10:48:00,phosphorus (total),ug/l P,<,12,54.816785,-1.9227063
17/12/2020 10:08:00,E.coli,/100ml,<,10,54.814289,-1.9664982
17/12/2020 10:08:00,phosphorus (total),ug/l P,<,12,54.814289,-1.9664982
17/12/2020 10:28:00,E.coli,/100ml,,20,54.810489,-1.9288019
17/12/2020 10:28:00,phosphorus (total),ug/l P,<,12,54.810489,-1.9288019
17/12/2020 11:25:00,E.coli,/100ml,,0,55.556879,-1.9587881
17/12/2020 13:35:00,E.coli,/100ml,,30,55.233688,-2.1904957
17/12/2020 13:09:00,E.coli,/100ml,,30,55.275089,-2.265507
17/12/2020 10:30:00,E.coli,/100ml,,0,55.079477,-2.3205181
18/12/2020 10:55:00,E.coli,/100ml,,0,55.721999,-2.0641926
18/12/2020 08:59:00,E.coli,/100ml,,60,54.748787,-2.2304038
18/12/2020 08:59:00,phosphorus (total),ug/l P,,12,54.748787,-2.2304038
18/12/2020 09:42:00,E.coli,/100ml,,0,55.731396,-2.0475047
21/12/2020 09:09:00,E.coli,/100ml,,60,55.077183,-2.1418863
21/12/2020 11:37:00,E.coli,/100ml,,10,55.237793,-1.9226023
21/12/2020 11:43:00,E.coli,/100ml,,0,55.721999,-2.0641926
21/12/2020 10:23:00,E.coli,/100ml,,0,55.705399,-2.0871908
21/12/2020 10:43:00,E.coli,/100ml,,0,54.520831,-1.6058088
21/12/2020 13:55:00,E.coli,/100ml,,200,54.984881,-1.85266
21/12/2020 11:01:00,E.coli,/100ml,,150,54.520786,-1.6057937
21/12/2020 10:03:00,E.coli,/100ml,,0,55.296494,-1.9517966
21/12/2020 11:33:00,E.coli,/100ml,,0,54.802831,-2.2357827
21/12/2020 09:50:00,E.coli,/100ml,<,10,54.81356,-2.304528
21/12/2020 10:08:00,E.coli,/100ml,,0,55.691697,-2.0985974
21/12/2020 11:08:00,E.coli,/100ml,,0,55.724897,-2.073002
21/12/2020 10:50:00,E.coli,/100ml,,8900,54.837556,-1.5317023
21/12/2020 10:11:00,E.coli,/100ml,,700,55.345911,-1.6288986
21/12/2020 12:44:00,E.coli,/100ml,,30,54.99968,-1.8842609
21/12/2020 12:44:00,phosphorus (total),ug/l P,,29,54.99968,-1.8842609
21/12/2020 10:05:00,E.coli,/100ml,,10,54.55989,-1.9839162
21/12/2020 11:59:00,E.coli,/100ml,,0,55.731396,-2.0475047
21/12/2020 11:11:00,E.coli,/100ml,,0,55.724798,-2.0730968
22/12/2020 08:40:00,E.coli,/100ml,<,10,54.817997,-1.9202919
22/12/2020 09:13:00,E.coli,/100ml,<,10,54.817997,-1.9202919
22/12/2020 09:01:00,E.coli,/100ml,<,10,54.817997,-1.9202919
22/12/2020 11:41:00,E.coli,/100ml,,0,55.556879,-1.9587881
22/12/2020 12:10:00,E.coli,/100ml,,0,55.731459,-2.0475844
22/12/2020 11:55:00,E.coli,/100ml,,0,55.731459,-2.0475844
22/12/2020 10:05:00,E.coli,/100ml,,300,54.520831,-1.6058088
22/12/2020 11:00:00,E.coli,/100ml,,10,55.229087,-2.166372
22/12/2020 11:00:00,phosphorus (total),ug/l P,<,12,55.229087,-2.166372
22/12/2020 11:57:00,E.coli,/100ml,,40,55.278136,-2.2652283
22/12/2020 10:33:00,E.coli,/100ml,,0,55.079477,-2.3205181
23/12/2020 09:39:00,E.coli,/100ml,,0,55.556879,-1.9587881
23/12/2020 10:51:00,E.coli,/100ml,,10,54.850926,-1.900214
24/12/2020 11:08:00,E.coli,/100ml,,40,54.748787,-2.2304038
29/12/2020 08:59:00,E.coli,/100ml,,50,55.077183,-2.1418863
29/12/2020 11:17:00,E.coli,/100ml,,20,55.231858,-1.91579
29/12/2020 11:17:00,phosphorus (total),ug/l P,,41,55.231858,-1.91579
29/12/2020 12:55:00,E.coli,/100ml,,0,55.721999,-2.0641926
29/12/2020 11:18:00,E.coli,/100ml,,0,55.705399,-2.0871908
29/12/2020 10:50:00,E.coli,/100ml,,8,55.547996,-1.9438996
29/12/2020 11:10:00,E.coli,/100ml,,20,54.850926,-1.900214
29/12/2020 11:05:00,E.coli,/100ml,,0,55.691697,-2.0985974
29/12/2020 07:58:00,E.coli,/100ml,,4300,54.837556,-1.5317023
29/12/2020 10:18:00,E.coli,/100ml,,1800,55.345911,-1.6288986
29/12/2020 10:49:00,E.coli,/100ml,,270,54.99968,-1.8842609
29/12/2020 10:30:00,E.coli,/100ml,,10,54.55989,-1.9839162
29/12/2020 10:30:00,phosphorus (total),ug/l P,,19,54.55989,-1.9839162
29/12/2020 13:09:00,E.coli,/100ml,,0,55.731396,-2.0475047
29/12/2020 12:22:00,E.coli,/100ml,,0,55.724798,-2.0730972
29/12/2020 12:22:00,phosphorus (total),ug/l P,<,12,55.724798,-2.0730972
30/12/2020 14:51:00,E.coli,/100ml,<,50,54.984881,-1.85266
30/12/2020 10:15:00,E.coli,/100ml,,0,54.520831,-1.6058088
30/12/2020 11:17:00,E.coli,/100ml,<,10,54.81356,-2.304528
29/12/2020 10:46:00,E.coli,/100ml,,40,55.275089,-2.265507
29/12/2020 11:28:00,E.coli,/100ml,,50,55.233688,-2.1904957
30/12/2020 09:39:00,E.coli,/100ml,,550,54.520831,-1.6058088
30/12/2020 12:33:00,E.coli,/100ml,,0,54.802831,-2.2357827
30/12/2020 10:37:00,E.coli,/100ml,,0,55.296341,-1.9509778
31/12/2020 09:40:00,E.coli,/100ml,<,10,54.817997,-1.9202919
30/12/2020 10:11:00,E.coli,/100ml,<,10,54.817997,-1.9202919
30/12/2020 10:27:00,E.coli,/100ml,,0,54.817997,-1.9202919
30/12/2020 12:45:00,E.coli,/100ml,,0,55.556879,-1.9587881
04/01/2021 10:00:00,E.coli,/100ml,,10,54.55989,-1.9839162
04/01/2021 15:00:00,E.coli,/100ml,,11800,54.837556,-1.5317023
20/05/2021 13:05:00,E.coli,/100ml,,20,54.55989,-1.9839162
20/05/2021 13:05:00,phosphorus (total),ug/l P,,130,54.55989,-1.9839162
20/05/2021 12:10:00,E.coli,/100ml,,30,54.55989,-1.9839162
20/05/2021 12:10:00,phosphorus (total),ug/l P,,15,54.55989,-1.9839162
20/05/2021 11:45:00,E.coli,/100ml,,50,54.55989,-1.9839162
20/05/2021 11:45:00,phosphorus (total),ug/l P,,17,54.55989,-1.9839162
04/01/2021 10:40:00,E.coli,/100ml,,160,54.99968,-1.8842609
04/01/2021 09:46:00,E.coli,/100ml,,0,54.520831,-1.6058088
04/01/2021 09:46:00,phosphorus (total),ug/l P,<,12,54.520831,-1.6058088
04/01/2021 09:12:00,E.coli,/100ml,,30,54.850926,-1.900214
04/01/2021 11:12:00,E.coli,/100ml,,10,55.229087,-2.166372
04/01/2021 12:21:00,E.coli,/100ml,,20,55.278136,-2.2652283
09/01/2021 10:14:00,E.coli,/100ml,<,10,55.318958,-2.3721639
04/01/2021 12:38:00,E.coli,/100ml,,0,55.73145,-2.0476003
04/01/2021 12:48:00,E.coli,/100ml,,0,55.73145,-2.0476003
04/01/2021 11:58:00,E.coli,/100ml,,0,55.73145,-2.0476003
04/01/2021 11:48:00,E.coli,/100ml,,0,55.73145,-2.0476003
07/01/2021 11:49:00,E.coli,/100ml,,10,54.817997,-1.9202919
05/01/2021 12:03:00,E.coli,/100ml,,0,55.73145,-2.0476003
05/01/2021 10:34:00,E.coli,/100ml,,10,54.748787,-2.2304038
07/01/2021 12:11:00,E.coli,/100ml,<,10,54.817997,-1.9202919
05/01/2021 11:47:00,E.coli,/100ml,,0,55.73145,-2.0476003
05/01/2021 09:13:00,E.coli,/100ml,,30,55.077183,-2.1418863
05/01/2021 09:13:00,phosphorus (total),ug/l P,,13,55.077183,-2.1418863
07/01/2021 11:20:00,E.coli,/100ml,<,10,54.817997,-1.9202919
06/01/2021 09:32:00,E.coli,/100ml,,0,55.556879,-1.9587881
07/01/2021 09:58:00,E.coli,/100ml,,1700,55.346691,-1.6287967
07/01/2021 09:58:00,phosphorus (total),ug/l P,,43,55.346691,-1.6287967
07/01/2021 12:14:00,E.coli,/100ml,,20,55.237793,-1.9226023
07/01/2021 10:45:00,E.coli,/100ml,,0,55.556879,-1.9587881
08/01/2021 10:56:00,E.coli,/100ml,,150,54.984881,-1.85266
08/01/2021 10:56:00,phosphorus (total),ug/l P,,45,54.984881,-1.85266
08/01/2021 11:00:00,E.coli,/100ml,,0,55.296494,-1.9517966
08/01/2021 12:11:00,E.coli,/100ml,,0,54.802831,-2.2357827
08/01/2021 10:41:00,E.coli,/100ml,<,10,54.81356,-2.304528
08/01/2021 09:58:00,E.coli,/100ml,,1050,54.520831,-1.6058088
11/01/2021 09:14:00,E.coli,/100ml,<,10,54.817997,-1.9202919
11/01/2021 09:14:00,phosphorus (total),ug/l P,<,12,54.817997,-1.9202919
11/01/2021 09:44:00,E.coli,/100ml,,0,55.73145,-2.0476003
13/01/2021 10:22:00,E.coli,/100ml,,50,54.748787,-2.2304038
13/01/2021 10:22:00,phosphorus (total),ug/l P,<,12,54.748787,-2.2304038
11/01/2021 10:15:00,E.coli,/100ml,,10,54.817997,-1.9202919
11/01/2021 10:15:00,phosphorus (total),ug/l P,<,12,54.817997,-1.9202919
11/01/2021 10:01:00,E.coli,/100ml,,0,55.73145,-2.0476003
11/01/2021 09:25:00,E.coli,/100ml,,10,55.078992,-2.1396999
12/01/2021 11:57:00,E.coli,/100ml,,100,54.811089,-1.9639958
12/01/2021 11:57:00,phosphorus (total),ug/l P,,15,54.811089,-1.9639958
12/01/2021 10:23:00,E.coli,/100ml,,1200,55.345911,-1.6288986
12/01/2021 08:17:00,E.coli,/100ml,<,10,55.231858,-1.91579
12/01/2021 10:16:00,E.coli,/100ml,,0,55.556879,-1.9587881
13/01/2021 08:59:00,E.coli,/100ml,,20,54.55989,-1.9839162
13/01/2021 12:16:00,E.coli,/100ml,,4800,54.837556,-1.5317023
13/01/2021 12:16:00,phosphorus (total),ug/l P,,100,54.837556,-1.5317023
13/01/2021 09:34:00,E.coli,/100ml,,240,54.99968,-1.8842609
13/01/2021 09:38:00,E.coli,/100ml,,0,55.079477,-2.3205181
13/01/2021 09:44:00,E.coli,/100ml,,0,54.520831,-1.6058088
13/01/2021 11:39:00,E.coli,/100ml,,140,54.850926,-1.900214
13/01/2021 11:39:00,phosphorus (total),ug/l P,,26,54.850926,-1.900214
13/01/2021 10:42:00,E.coli,/100ml,,3,55.229087,-2.166372
13/01/2021 11:53:00,E.coli,/100ml,,40,55.278136,-2.2652283
13/01/2021 11:43:00,E.coli,/100ml,,0,55.73145,-2.0476003
13/01/2021 11:06:00,E.coli,/100ml,,0,55.73145,-2.0476003
13/01/2021 10:52:00,E.coli,/100ml,,0,55.73145,-2.0476003
14/01/2021 10:36:00,E.coli,/100ml,,500,54.986186,-1.8538923
14/01/2021 10:54:00,E.coli,/100ml,,0,55.296341,-1.9509778
14/01/2021 10:54:00,phosphorus (total),ug/l P,<,12,55.296341,-1.9509778
14/01/2021 11:18:00,E.coli,/100ml,,1,54.802831,-2.2357827
14/01/2021 09:44:00,E.coli,/100ml,,20,54.81356,-2.304528
14/01/2021 08:30:00,E.coli,/100ml,,300,54.520786,-1.6057932
15/01/2021 07:45:00,E.coli,/100ml,,0,55.556879,-1.9587881
18/01/2021 09:12:00,E.coli,/100ml,,1350,55.345911,-1.6288986
18/01/2021 12:16:00,E.coli,/100ml,<,10,55.237793,-1.9226023
18/01/2021 10:06:00,E.coli,/100ml,,0,55.556879,-1.9587881
19/01/2021 13:57:00,E.coli,/100ml,,250,54.98569,-1.8512038
19/01/2021 09:52:00,E.coli,/100ml,,0,55.296341,-1.9509778
19/01/2021 08:33:00,E.coli,/100ml,,0,54.802831,-2.2357827
19/01/2021 09:32:00,E.coli,/100ml,<,10,54.81356,-2.304528
19/01/2021 10:26:00,E.coli,/100ml,,150,54.520831,-1.6058088
19/01/2021 10:26:00,phosphorus (total),ug/l P,,36,54.520831,-1.6058088
20/01/2021 10:09:00,E.coli,/100ml,<,10,54.81709,-1.9220989
20/01/2021 11:12:00,E.coli,/100ml,,0,55.73145,-2.0476003
20/01/2021 12:21:00,E.coli,/100ml,,40,54.748787,-2.2304038
20/01/2021 08:39:00,E.coli,/100ml,<,10,54.817997,-1.9202919
20/01/2021 10:42:00,E.coli,/100ml,,0,55.73145,-2.0476003
20/01/2021 10:23:00,E.coli,/100ml,,0,55.077183,-2.1418863
20/01/2021 09:13:00,E.coli,/100ml,,60,54.811287,-1.9646024
19/01/2021 09:25:00,E.coli,/100ml,,0,55.556879,-1.9587881
22/01/2021 10:15:00,E.coli,/100ml,,40,54.55989,-1.9839162
22/01/2021 11:52:00,E.coli,/100ml,,4800,54.837588,-1.5329008
22/01/2021 15:09:00,E.coli,/100ml,,290,55.000793,-1.8834917
22/01/2021 12:07:00,E.coli,/100ml,,0,55.079477,-2.3205181
22/01/2021 09:33:00,E.coli,/100ml,,0,54.520831,-1.6058088
22/01/2021 10:22:00,E.coli,/100ml,,120,54.850926,-1.900214
22/01/2021 11:12:00,E.coli,/100ml,,40,55.233688,-2.1904957
22/01/2021 11:12:00,phosphorus (total),ug/l P,<,12,55.233688,-2.1904957
22/01/2021 11:55:00,E.coli,/100ml,,80,55.275089,-2.265507
22/01/2021 10:55:00,E.coli,/100ml,,0,55.73145,-2.0476003
22/01/2021 09:58:00,E.coli,/100ml,,0,55.73145,-2.0476003
22/01/2021 10:40:00,E.coli,/100ml,,0,55.73145,-2.0476003
25/01/2021 06:34:00,E.coli,/100ml,,5,54.984881,-1.85266
25/01/2021 10:00:00,E.coli,/100ml,,0,55.296494,-1.9517966
25/01/2021 09:12:00,E.coli,/100ml,,0,54.802588,-2.2357968
25/01/2021 10:31:00,E.coli,/100ml,<,10,54.81356,-2.304528
25/01/2021 10:15:00,E.coli,/100ml,,500,54.520785,-1.6057937
26/01/2021 08:56:00,E.coli,/100ml,,0,55.556879,-1.9587881
27/01/2021 08:55:00,E.coli,/100ml,,1550,55.345911,-1.6288986
27/01/2021 13:01:00,E.coli,/100ml,,50,54.544282,-1.442396
27/01/2021 13:01:00,phosphorus (total),ug/l P,,1600,54.544282,-1.442396
28/01/2021 13:00:00,E.coli,/100ml,<,10,55.231858,-1.91579
28/01/2021 13:00:00,phosphorus (total),ug/l P,,33,55.231858,-1.91579
27/01/2021 10:32:00,E.coli,/100ml,,0,55.547996,-1.9438046
28/01/2021 10:14:00,E.coli,/100ml,,40,54.55989,-1.9839162
28/01/2021 10:14:00,phosphorus (total),ug/l P,,18,54.55989,-1.9839162
28/01/2021 11:21:00,E.coli,/100ml,,4500,54.837556,-1.5317023
28/01/2021 11:30:00,E.coli,/100ml,,360,55.000892,-1.8834917
28/01/2021 11:30:00,phosphorus (total),ug/l P,,66,55.000892,-1.8834917
28/01/2021 11:06:00,E.coli,/100ml,,0,55.079477,-2.3205181
28/01/2021 10:14:00,E.coli,/100ml,,0,54.520831,-1.6058088
28/01/2021 12:34:00,E.coli,/100ml,,50,54.850926,-1.900214
29/01/2021 11:07:00,E.coli,/100ml,,30,55.233688,-2.1904957
29/01/2021 11:52:00,E.coli,/100ml,,20,55.27499,-2.265507
28/01/2021 13:22:00,E.coli,/100ml,,0,55.691697,-2.0985974
28/01/2021 12:08:00,E.coli,/100ml,,0,55.73145,-2.0476003
28/01/2021 13:06:00,E.coli,/100ml,,0,55.705399,-2.0871908
29/01/2021 08:59:00,E.coli,/100ml,<,10,54.817997,-1.9202919
29/01/2021 11:25:00,E.coli,/100ml,,0,55.721999,-2.0640969
29/01/2021 12:21:00,E.coli,/100ml,,10,54.748787,-2.2304038
29/01/2021 10:12:00,E.coli,/100ml,<,10,54.817997,-1.9202919
29/01/2021 10:48:00,E.coli,/100ml,,0,55.73145,-2.0475047
29/01/2021 09:08:00,E.coli,/100ml,<,10,55.078992,-2.1396996
29/01/2021 10:19:00,E.coli,/100ml,<,10,54.817997,-1.9202919
01/02/2021 09:04:00,E.coli,/100ml,,0,55.556799,-1.9588039
02/02/2021 09:57:00,E.coli,/100ml,,10,54.55989,-1.9839162
02/02/2021 11:54:00,E.coli,/100ml,,1600,54.837556,-1.5317023
02/02/2021 11:54:00,phosphorus (total),ug/l P,,83,54.837556,-1.5317023
02/02/2021 08:54:00,E.coli,/100ml,,60,54.99968,-1.8842609
02/02/2021 12:07:00,E.coli,/100ml,,0,55.079477,-2.3205181
02/02/2021 10:00:00,E.coli,/100ml,,0,54.520831,-1.6058088
02/02/2021 08:48:00,E.coli,/100ml,,10,54.850926,-1.900214
03/02/2021 11:50:00,E.coli,/100ml,<,10,55.229087,-2.166372
03/02/2021 12:55:00,E.coli,/100ml,,10,55.278136,-2.2652283
03/02/2021 11:02:00,E.coli,/100ml,,0,55.73145,-2.0476003
03/02/2021 10:07:00,E.coli,/100ml,,0,55.73145,-2.0476003
03/02/2021 10:05:00,E.coli,/100ml,,0,55.73145,-2.0476003
03/02/2021 10:52:00,E.coli,/100ml,,0,55.73145,-2.0476003
03/02/2021 14:22:00,E.coli,/100ml,,2400,54.985988,-1.8537967
03/02/2021 14:22:00,phosphorus (total),ug/l P,,87,54.985988,-1.8537967
02/02/2021 10:40:00,E.coli,/100ml,,0,55.296494,-1.9517966
05/02/2021 12:55:00,E.coli,/100ml,,0,54.80284,-2.2357672
03/02/2021 10:56:00,E.coli,/100ml,<,10,54.81356,-2.304528
03/02/2021 10:29:00,E.coli,/100ml,,800,54.520786,-1.6057937
04/02/2021 00:00:00,E.coli,/100ml,<,10,54.817997,-1.9202919
05/02/2021 12:14:00,E.coli,/100ml,,0,55.73145,-2.0476003
04/02/2021 10:54:00,E.coli,/100ml,<,10,54.748787,-2.2304038
06/02/2021 09:45:00,E.coli,/100ml,,10,54.817997,-1.9202919
05/02/2021 11:35:00,E.coli,/100ml,,0,55.73145,-2.0476003
04/02/2021 09:11:00,E.coli,/100ml,<,10,55.077183,-2.1418863
06/02/2021 10:45:00,E.coli,/100ml,,80,54.817997,-1.9202919
05/02/2021 08:46:00,E.coli,/100ml,,1450,55.346692,-1.6287967
04/02/2021 13:32:00,E.coli,/100ml,,20,55.231858,-1.91579
02/02/2021 10:10:00,E.coli,/100ml,,0,55.556879,-1.9587881
08/02/2021 10:09:00,E.coli,/100ml,,20,54.55989,-1.9839162
08/02/2021 10:00:00,E.coli,/100ml,,6600,54.837556,-1.5317023
15/07/2021 12:35:00,E.coli,/100ml,,210,54.55989,-1.9839162
15/07/2021 12:35:00,phosphorus (total),ug/l P,,11,54.55989,-1.9839162
15/07/2021 09:10:00,E.coli,/100ml,,20,54.55989,-1.9839162
15/07/2021 09:10:00,phosphorus (total),ug/l P,,8.8,54.55989,-1.9839162
15/07/2021 09:32:00,E.coli,/100ml,,20,54.55989,-1.9839162
15/07/2021 09:32:00,phosphorus (total),ug/l P,,10,54.55989,-1.9839162
08/02/2021 10:35:00,E.coli,/100ml,,320,55.000892,-1.8834917
